[21, 29, 103, 124]
[28, 29, 103, 124]
[28, 36, 103, 124]
[7, 21, 33, 90]
[8, 28, 103, 141]
[8, 28, 103, 130]
[28, 38, 103, 130]
[26, 28, 38, 103]
[13, 28, 38, 103]
[8, 28, 62, 103]
[8, 28, 103, 122]
[8, 28, 36, 103]
[25, 28, 73, 85]
[25, 28, 77, 85]
[28, 31, 101, 109]
[67, 109, 138, 144]
[109, 114, 138, 144]
[41, 67, 138, 144]
[67, 114, 138, 144]
[10, 57, 75, 116]
[17, 75, 116, 158]
[10, 75, 116, 158]
[0, 40, 53, 75]
[0, 26, 40, 75]
[0, 40, 49, 75]
[0, 15, 40, 75]
[0, 40, 56, 75]
[0, 40, 75, 82]
[0, 40, 75, 109]
[0, 17, 40, 75]
[0, 13, 26, 75]
[14, 44, 53, 100]
[20, 44, 53, 68]
[44, 92, 114, 154]
[90, 114, 131, 154]
[2, 13, 15, 30]
[2, 15, 30, 56]
[2, 13, 15, 113]
[2, 15, 113, 135]
[2, 15, 20, 49]
[127, 141, 148, 156]
[18, 127, 141, 148]
[77, 127, 141, 148]
[13, 62, 127, 157]
[15, 62, 127, 157]
[62, 102, 109, 127]
[62, 102, 145, 157]
[13, 62, 102, 157]
[41, 102, 144, 157]
[13, 36, 102, 103]
[18, 36, 102, 103]
[76, 103, 124, 148]
[67, 76, 103, 148]
[76, 94, 103, 148]
[40, 76, 103, 148]
[55, 76, 103, 148]
[76, 103, 106, 148]
[76, 103, 138, 148]
[74, 76, 103, 148]
[76, 95, 103, 148]
[76, 103, 129, 148]
[52, 76, 103, 148]
[67, 76, 102, 103]
[76, 102, 103, 113]
[76, 94, 102, 103]
[67, 76, 103, 113]
[18, 40, 76, 103]
[26, 40, 76, 103]
[18, 76, 103, 113]
[67, 76, 94, 103]
[76, 103, 113, 124]
[67, 76, 103, 124]
[48, 63, 76, 82]
[7, 48, 63, 76]
[48, 63, 76, 155]
[48, 76, 82, 93]
[26, 48, 76, 93]
[48, 92, 124, 147]
[17, 48, 124, 147]
[26, 48, 124, 147]
[14, 48, 124, 147]
[48, 71, 124, 147]
[48, 116, 124, 147]
[48, 79, 124, 147]
[48, 124, 127, 147]
[48, 118, 124, 147]
[26, 48, 92, 147]
[16, 26, 48, 147]
[26, 48, 66, 147]
[18, 48, 92, 147]
[7, 48, 92, 147]
[48, 78, 92, 147]
[48, 92, 94, 147]
[48, 92, 123, 147]
[18, 48, 78, 147]
[7, 48, 94, 147]
[14, 48, 91, 147]
[18, 25, 48, 147]
[7, 25, 48, 147]
[25, 48, 123, 147]
[25, 48, 92, 147]
[25, 48, 66, 147]
[14, 16, 48, 147]
[7, 16, 48, 147]
[25, 48, 71, 147]
[25, 48, 79, 147]
[18, 48, 62, 147]
[16, 48, 78, 147]
[14, 29, 48, 80]
[48, 78, 114, 144]
[7, 12, 144, 153]
[53, 68, 78, 85]
[15, 53, 78, 85]
[53, 78, 85, 90]
[53, 78, 85, 147]
[53, 85, 90, 147]
[15, 53, 85, 147]
[40, 76, 82, 138]
[85, 90, 128, 147]
[85, 128, 147, 154]
[15, 85, 128, 147]
[78, 85, 128, 147]
[16, 85, 128, 147]
[90, 128, 147, 154]
[15, 90, 128, 147]
[7, 90, 128, 147]
[5, 27, 128, 147]
[27, 30, 128, 147]
[27, 90, 128, 147]
[72, 90, 128, 147]
[72, 78, 128, 147]
[110, 117, 128, 147]
[26, 110, 128, 147]
[72, 110, 128, 147]
[16, 110, 128, 147]
[15, 110, 128, 147]
[90, 110, 128, 147]
[7, 110, 128, 147]
[78, 110, 128, 147]
[109, 110, 128, 147]
[85, 110, 128, 147]
[2, 110, 128, 147]
[55, 110, 128, 147]
[99, 110, 128, 147]
[31, 110, 128, 147]
[110, 116, 128, 147]
[45, 110, 128, 147]
[65, 110, 128, 147]
[35, 110, 128, 147]
[110, 121, 128, 147]
[110, 128, 143, 147]
[95, 110, 128, 147]
[7, 110, 147, 157]
[18, 78, 110, 147]
[29, 52, 68, 148]
[29, 52, 56, 148]
[21, 52, 73, 148]
[21, 52, 68, 148]
[20, 21, 90, 154]
[20, 25, 90, 154]
[20, 25, 68, 90]
[20, 25, 67, 90]
[25, 67, 68, 90]
[25, 83, 84, 85]
[25, 83, 84, 154]
[12, 41, 144, 145]
[41, 144, 145, 157]
[41, 129, 144, 145]
[41, 114, 129, 144]
[41, 73, 129, 145]
[36, 41, 61, 87]
[41, 61, 87, 144]
[41, 61, 68, 87]
[41, 61, 66, 90]
[41, 66, 67, 90]
[41, 66, 90, 154]
[41, 66, 90, 145]
[41, 66, 90, 117]
[18, 66, 90, 117]
[18, 33, 90, 117]
[33, 90, 114, 117]
[33, 79, 90, 150]
[79, 90, 91, 150]
[79, 90, 94, 150]
[79, 90, 145, 150]
[68, 79, 90, 150]
[79, 90, 150, 155]
[79, 90, 122, 150]
[59, 79, 90, 150]
[79, 88, 90, 150]
[79, 90, 150, 158]
[9, 79, 90, 150]
[79, 90, 98, 150]
[59, 79, 90, 145]
[10, 84, 116, 145]
[10, 84, 113, 116]
[10, 57, 84, 116]
[20, 57, 84, 116]
[22, 54, 59, 84]
[22, 54, 69, 84]
[22, 54, 73, 84]
[22, 54, 84, 91]
[16, 22, 54, 84]
[22, 54, 84, 131]
[20, 22, 73, 84]
[20, 22, 84, 154]
[22, 84, 150, 159]
[22, 84, 91, 150]
[22, 86, 87, 150]
[22, 59, 86, 150]
[22, 33, 86, 150]
[22, 78, 86, 150]
[22, 86, 112, 150]
[22, 86, 150, 159]
[0, 22, 86, 150]
[22, 64, 86, 150]
[22, 54, 86, 150]
[22, 86, 129, 150]
[22, 86, 111, 150]
[22, 43, 78, 86]
[22, 43, 78, 144]
[22, 43, 49, 78]
[22, 43, 49, 77]
[22, 43, 73, 77]
[22, 43, 77, 112]
[22, 43, 75, 159]
[22, 43, 75, 82]
[22, 43, 75, 112]
[22, 43, 49, 75]
[18, 22, 43, 75]
[22, 43, 75, 77]
[22, 43, 56, 75]
[22, 43, 78, 154]
[22, 43, 154, 159]
[22, 43, 56, 159]
[22, 43, 82, 159]
[22, 43, 91, 159]
[18, 22, 43, 78]
[22, 43, 78, 112]
[18, 22, 43, 82]
[22, 43, 49, 82]
[22, 43, 82, 144]
[22, 43, 78, 82]
[22, 43, 73, 82]
[22, 43, 82, 91]
[22, 43, 91, 154]
[37, 92, 114, 156]
[4, 92, 132, 154]
[5, 92, 93, 151]
[16, 51, 94, 108]
[13, 16, 51, 108]
[16, 51, 108, 135]
[14, 16, 51, 108]
[16, 51, 67, 108]
[16, 51, 53, 108]
[16, 40, 51, 108]
[13, 51, 108, 156]
[49, 51, 108, 156]
[51, 91, 108, 154]
[14, 49, 56, 156]
[49, 77, 112, 156]
[77, 112, 114, 156]
[77, 132, 140, 156]
[12, 47, 113, 144]
[12, 47, 113, 135]
[12, 47, 139, 159]
[12, 20, 67, 151]
[12, 112, 139, 145]
[63, 113, 126, 154]
[12, 139, 154, 159]
[63, 114, 126, 154]
[7, 12, 94, 144]
[12, 112, 139, 154]
[13, 113, 156, 157]
[13, 73, 90, 145]
[36, 63, 155, 156]
[12, 47, 99, 107]
[12, 99, 107, 120]
[12, 23, 99, 107]
[12, 99, 107, 154]
[12, 99, 101, 107]
[12, 99, 107, 146]
[12, 23, 47, 107]
[12, 47, 107, 159]
[12, 23, 47, 128]
[12, 47, 128, 143]
[12, 47, 128, 159]
[12, 47, 100, 128]
[12, 47, 128, 130]
[12, 47, 128, 149]
[12, 120, 128, 145]
[12, 23, 120, 128]
[12, 23, 128, 143]
[12, 23, 128, 159]
[7, 48, 61, 128]
[48, 61, 114, 128]
[48, 114, 128, 155]
[26, 48, 114, 128]
[48, 114, 137, 144]
[48, 61, 114, 137]
[9, 83, 90, 137]
[9, 83, 92, 137]
[9, 83, 95, 137]
[9, 83, 137, 154]
[9, 83, 130, 137]
[9, 83, 120, 137]
[9, 38, 83, 137]
[9, 52, 83, 137]
[9, 83, 137, 139]
[9, 83, 98, 137]
[9, 83, 87, 137]
[9, 83, 123, 137]
[8, 9, 83, 137]
[9, 34, 83, 137]
[9, 27, 83, 137]
[9, 83, 93, 137]
[9, 42, 83, 137]
[9, 69, 83, 137]
[9, 70, 83, 137]
[9, 29, 83, 137]
[9, 35, 83, 137]
[5, 9, 83, 137]
[9, 83, 121, 137]
[9, 83, 119, 137]
[9, 137, 154, 159]
[30, 69, 79, 143]
[79, 127, 143, 147]
[79, 127, 130, 147]
[68, 69, 87, 102]
[81, 87, 102, 159]
[55, 87, 139, 145]
[55, 61, 87, 139]
[55, 63, 81, 99]
[55, 61, 128, 130]
[55, 128, 130, 143]
[55, 100, 128, 130]
[55, 63, 99, 129]
[55, 63, 99, 154]
[63, 97, 135, 151]
[73, 146, 149, 155]
[82, 97, 144, 146]
[58, 73, 146, 155]
[56, 73, 116, 146]
[15, 56, 73, 146]
[114, 115, 129, 135]
[23, 61, 154, 159]
[2, 15, 61, 159]
[2, 23, 61, 159]
[2, 50, 61, 144]
[2, 23, 50, 61]
[2, 100, 115, 132]
[2, 100, 144, 145]
[2, 115, 132, 135]
[2, 76, 115, 132]
[28, 123, 143, 159]
[23, 123, 150, 159]
[79, 123, 150, 159]
[23, 150, 155, 159]
[79, 150, 155, 159]
[2, 23, 150, 159]
[79, 143, 150, 159]
[15, 24, 78, 151]
[15, 24, 78, 135]
[15, 21, 76, 78]
[15, 21, 78, 135]
[8, 15, 21, 100]
[8, 21, 73, 100]
[8, 21, 48, 100]
[8, 21, 48, 155]
[8, 21, 48, 116]
[8, 21, 94, 100]
[8, 15, 21, 94]
[8, 15, 21, 32]
[8, 21, 32, 155]
[8, 21, 40, 74]
[8, 21, 29, 40]
[8, 21, 40, 73]
[8, 21, 40, 155]
[8, 15, 21, 40]
[8, 21, 40, 145]
[8, 21, 40, 72]
[8, 20, 21, 40]
[8, 21, 40, 122]
[8, 21, 40, 147]
[8, 21, 26, 40]
[1, 8, 21, 40]
[8, 21, 40, 148]
[8, 21, 40, 56]
[8, 21, 40, 101]
[8, 21, 40, 58]
[8, 21, 37, 40]
[8, 21, 40, 120]
[8, 21, 40, 99]
[8, 21, 40, 81]
[8, 21, 40, 103]
[8, 12, 21, 40]
[8, 26, 40, 73]
[8, 26, 40, 132]
[8, 36, 37, 40]
[8, 20, 37, 40]
[8, 40, 120, 144]
[8, 116, 122, 145]
[8, 73, 122, 145]
[2, 8, 122, 145]
[8, 73, 116, 122]
[2, 8, 116, 122]
[8, 40, 73, 122]
[8, 40, 122, 145]
[8, 40, 72, 147]
[54, 55, 113, 131]
[54, 55, 76, 113]
[54, 55, 113, 155]
[13, 54, 55, 113]
[55, 76, 113, 143]
[55, 76, 113, 155]
[55, 113, 143, 155]
[116, 146, 151, 155]
[76, 115, 146, 155]
[76, 113, 143, 155]
[76, 113, 131, 143]
[15, 24, 113, 135]
[76, 115, 126, 131]
[97, 98, 129, 144]
[15, 97, 100, 151]
[76, 97, 143, 155]
[1, 77, 79, 155]
[1, 79, 143, 155]
[1, 79, 131, 143]
[23, 143, 155, 159]
[57, 95, 143, 159]
[76, 95, 103, 129]
[76, 95, 103, 143]
[76, 85, 95, 143]
[73, 85, 95, 100]
[85, 95, 100, 144]
[50, 95, 144, 157]
[95, 100, 144, 157]
[18, 76, 103, 131]
[76, 103, 131, 143]
[23, 131, 143, 157]
[23, 131, 154, 157]
[23, 143, 155, 157]
[16, 108, 132, 135]
[11, 83, 129, 132]
[76, 134, 143, 155]
[76, 129, 134, 155]
[134, 143, 155, 157]
[134, 143, 155, 159]
[134, 151, 155, 157]
[129, 134, 151, 155]
[100, 134, 151, 157]
[100, 134, 144, 157]
[76, 103, 129, 134]
[76, 103, 134, 143]
[64, 116, 122, 134]
[64, 103, 122, 134]
[64, 108, 129, 134]
[64, 103, 108, 134]
[64, 108, 116, 134]
[64, 108, 116, 135]
[64, 108, 116, 132]
[23, 117, 151, 157]
[13, 117, 151, 157]
[15, 117, 151, 157]
[13, 15, 117, 151]
[26, 28, 66, 117]
[26, 66, 80, 117]
[26, 66, 80, 103]
[70, 84, 98, 134]
[84, 98, 134, 159]
[84, 98, 116, 134]
[84, 98, 122, 134]
[84, 98, 99, 134]
[84, 98, 134, 149]
[84, 98, 125, 134]
[84, 98, 134, 150]
[28, 84, 98, 134]
[25, 84, 98, 134]
[37, 84, 98, 134]
[75, 84, 98, 134]
[27, 84, 98, 134]
[27, 84, 98, 159]
[27, 84, 98, 131]
[27, 83, 84, 98]
[27, 57, 84, 98]
[27, 84, 98, 116]
[27, 84, 98, 99]
[27, 84, 98, 142]
[27, 51, 84, 98]
[27, 28, 84, 98]
[25, 27, 84, 98]
[27, 84, 98, 130]
[27, 54, 84, 98]
[27, 75, 84, 98]
[27, 38, 84, 98]
[38, 84, 98, 159]
[2, 38, 84, 98]
[38, 84, 98, 99]
[26, 38, 84, 98]
[38, 84, 98, 149]
[38, 84, 98, 110]
[38, 84, 98, 142]
[38, 48, 84, 98]
[38, 84, 98, 130]
[38, 84, 88, 98]
[38, 84, 98, 107]
[38, 84, 89, 98]
[84, 89, 98, 131]
[84, 89, 98, 159]
[84, 89, 98, 116]
[81, 84, 89, 98]
[20, 84, 89, 98]
[54, 84, 89, 98]
[75, 84, 89, 98]
[2, 84, 89, 98]
[84, 89, 98, 99]
[26, 84, 89, 98]
[84, 89, 98, 149]
[84, 89, 98, 110]
[84, 89, 98, 142]
[48, 84, 89, 98]
[84, 89, 98, 130]
[84, 88, 89, 98]
[57, 84, 88, 98]
[84, 88, 98, 122]
[51, 84, 88, 98]
[84, 88, 98, 150]
[75, 84, 88, 98]
[59, 84, 88, 98]
[2, 84, 88, 98]
[84, 88, 98, 99]
[26, 84, 88, 98]
[84, 88, 98, 149]
[84, 88, 98, 130]
[84, 98, 130, 131]
[84, 85, 98, 130]
[57, 84, 98, 130]
[81, 84, 98, 130]
[54, 84, 98, 130]
[75, 84, 98, 130]
[2, 84, 98, 130]
[26, 84, 98, 130]
[48, 84, 98, 130]
[48, 84, 98, 159]
[48, 84, 98, 116]
[48, 84, 98, 122]
[48, 84, 98, 150]
[48, 75, 84, 98]
[26, 48, 84, 98]
[48, 84, 98, 125]
[84, 98, 125, 159]
[84, 98, 122, 125]
[81, 84, 98, 125]
[51, 84, 98, 125]
[84, 98, 125, 150]
[20, 84, 98, 125]
[84, 98, 99, 125]
[26, 84, 98, 125]
[84, 98, 125, 149]
[84, 98, 131, 149]
[84, 98, 149, 159]
[84, 98, 116, 149]
[84, 98, 122, 149]
[20, 84, 98, 149]
[37, 84, 98, 149]
[75, 84, 98, 149]
[59, 84, 98, 149]
[2, 84, 98, 149]
[2, 84, 98, 159]
[2, 84, 85, 98]
[2, 84, 98, 116]
[2, 84, 98, 122]
[2, 81, 84, 98]
[2, 84, 98, 150]
[2, 20, 84, 98]
[2, 37, 84, 98]
[2, 75, 84, 98]
[75, 84, 98, 131]
[75, 84, 98, 159]
[75, 84, 85, 98]
[57, 75, 84, 98]
[75, 84, 98, 116]
[75, 84, 98, 122]
[37, 75, 84, 98]
[37, 84, 98, 131]
[37, 84, 98, 159]
[37, 57, 84, 98]
[37, 81, 84, 98]
[37, 84, 98, 150]
[20, 37, 84, 98]
[37, 54, 84, 98]
[54, 84, 98, 131]
[54, 57, 84, 98]
[54, 84, 98, 116]
[54, 84, 98, 122]
[51, 54, 84, 98]
[54, 84, 98, 150]
[84, 98, 150, 159]
[84, 85, 98, 150]
[57, 84, 98, 150]
[84, 98, 122, 150]
[84, 85, 98, 122]
[57, 84, 98, 122]
[84, 98, 116, 122]
[84, 98, 116, 131]
[57, 84, 98, 116]
[57, 84, 98, 131]
[57, 84, 98, 159]
[57, 81, 84, 98]
[81, 84, 98, 131]
[81, 84, 98, 159]
[81, 84, 85, 98]
[81, 84, 98, 122]
[51, 84, 98, 122]
[51, 84, 98, 131]
[51, 84, 98, 159]
[51, 84, 98, 116]
[20, 84, 98, 116]
[20, 84, 98, 131]
[20, 57, 84, 98]
[59, 84, 98, 116]
[59, 84, 98, 150]
[54, 59, 84, 98]
[35, 85, 99, 150]
[35, 85, 143, 150]
[34, 35, 85, 150]
[35, 85, 145, 150]
[2, 35, 85, 150]
[35, 60, 85, 150]
[35, 85, 123, 150]
[35, 85, 121, 150]
[35, 85, 122, 150]
[35, 85, 114, 150]
[35, 70, 85, 150]
[36, 85, 143, 150]
[85, 121, 143, 150]
[41, 65, 87, 150]
[2, 65, 87, 150]
[2, 65, 85, 150]
[2, 46, 65, 150]
[46, 65, 85, 150]
[65, 85, 145, 150]
[65, 85, 124, 150]
[65, 85, 143, 150]
[65, 85, 127, 150]
[65, 85, 122, 150]
[65, 85, 114, 150]
[40, 71, 122, 133]
[40, 71, 109, 122]
[26, 40, 71, 122]
[113, 122, 143, 157]
[122, 127, 143, 157]
[93, 122, 127, 143]
[2, 49, 93, 122]
[2, 49, 122, 149]
[2, 4, 122, 149]
[2, 4, 122, 145]
[4, 79, 122, 143]
[4, 49, 122, 151]
[4, 40, 122, 151]
[4, 20, 97, 154]
[4, 7, 20, 97]
[4, 92, 97, 144]
[4, 20, 97, 151]
[4, 92, 121, 132]
[92, 132, 137, 154]
[92, 100, 132, 137]
[61, 132, 137, 154]
[120, 132, 137, 154]
[76, 132, 133, 137]
[72, 92, 93, 137]
[15, 61, 136, 137]
[8, 16, 47, 100]
[7, 24, 101, 148]
[24, 101, 140, 148]
[24, 101, 140, 149]
[39, 56, 115, 149]
[39, 56, 116, 149]
[56, 61, 115, 149]
[6, 56, 61, 115]
[56, 116, 131, 149]
[116, 140, 149, 151]
[18, 72, 103, 131]
[30, 103, 129, 149]
[103, 124, 136, 148]
[24, 103, 124, 148]
[38, 103, 124, 148]
[38, 124, 136, 148]
[38, 83, 124, 148]
[30, 38, 83, 124]
[14, 30, 52, 124]
[14, 52, 124, 149]
[32, 124, 125, 149]
[32, 124, 125, 140]
[32, 35, 121, 125]
[32, 35, 125, 154]
[3, 41, 146, 154]
[32, 41, 124, 146]
[32, 41, 146, 154]
[128, 146, 154, 159]
[128, 146, 149, 159]
[35, 51, 112, 146]
[112, 114, 115, 149]
[24, 103, 112, 114]
[4, 121, 128, 143]
[1, 4, 128, 143]
[1, 15, 128, 146]
[15, 113, 128, 146]
[15, 76, 128, 146]
[15, 39, 128, 146]
[15, 128, 146, 159]
[80, 128, 146, 159]
[23, 128, 146, 159]
[23, 26, 128, 146]
[20, 26, 128, 146]
[20, 116, 128, 146]
[20, 128, 146, 149]
[19, 80, 128, 146]
[37, 52, 144, 146]
[128, 146, 158, 159]
[116, 128, 146, 158]
[127, 128, 148, 158]
[61, 127, 128, 158]
[77, 127, 128, 158]
[113, 127, 128, 158]
[93, 127, 128, 158]
[49, 127, 128, 158]
[101, 127, 128, 158]
[105, 127, 128, 158]
[127, 128, 133, 158]
[58, 127, 128, 158]
[120, 127, 128, 158]
[73, 127, 128, 158]
[27, 127, 128, 158]
[108, 127, 128, 158]
[55, 127, 128, 158]
[61, 124, 127, 158]
[92, 124, 127, 158]
[113, 124, 127, 158]
[124, 127, 144, 153]
[100, 127, 144, 153]
[7, 127, 144, 153]
[35, 74, 127, 147]
[35, 54, 74, 127]
[15, 35, 74, 127]
[35, 74, 96, 127]
[35, 74, 127, 148]
[35, 74, 82, 127]
[35, 55, 74, 127]
[35, 74, 83, 127]
[35, 74, 127, 143]
[34, 35, 74, 127]
[35, 52, 74, 127]
[35, 74, 112, 127]
[33, 35, 74, 127]
[32, 35, 74, 96]
[32, 35, 74, 116]
[32, 35, 74, 140]
[32, 35, 50, 74]
[6, 32, 35, 74]
[32, 35, 74, 148]
[15, 32, 35, 74]
[32, 35, 54, 74]
[32, 35, 74, 147]
[32, 35, 74, 99]
[32, 35, 63, 74]
[35, 74, 140, 147]
[35, 74, 103, 147]
[6, 35, 74, 147]
[35, 74, 116, 147]
[16, 90, 110, 151]
[7, 16, 90, 110]
[16, 90, 110, 145]
[16, 72, 90, 110]
[16, 90, 93, 110]
[16, 19, 90, 110]
[19, 61, 90, 110]
[19, 90, 110, 145]
[19, 72, 90, 110]
[14, 19, 90, 110]
[14, 72, 90, 110]
[14, 90, 110, 151]
[14, 15, 90, 110]
[15, 38, 90, 110]
[14, 38, 90, 110]
[14, 90, 109, 110]
[14, 90, 93, 110]
[15, 90, 109, 110]
[14, 16, 90, 110]
[15, 90, 110, 151]
[90, 93, 110, 151]
[72, 90, 93, 110]
[18, 72, 90, 110]
[90, 110, 145, 151]
[61, 90, 110, 151]
[7, 61, 90, 110]
[18, 32, 90, 110]
[7, 32, 90, 110]
[15, 32, 90, 110]
[32, 72, 90, 110]
[32, 61, 90, 110]
[32, 90, 109, 110]
[14, 32, 90, 110]
[18, 32, 90, 131]
[40, 92, 130, 132]
[26, 40, 130, 132]
[16, 40, 130, 132]
[8, 40, 130, 132]
[40, 80, 130, 132]
[40, 130, 132, 133]
[40, 124, 130, 132]
[16, 130, 132, 135]
[87, 113, 120, 122]
[87, 108, 127, 135]
[108, 130, 138, 152]
[108, 126, 138, 152]
[14, 108, 138, 152]
[103, 108, 138, 152]
[83, 123, 138, 139]
[103, 108, 138, 139]
[108, 138, 139, 145]
[108, 132, 133, 138]
[77, 108, 132, 138]
[8, 19, 72, 90]
[8, 19, 90, 145]
[8, 19, 90, 100]
[8, 19, 112, 116]
[8, 19, 112, 115]
[8, 19, 72, 112]
[8, 29, 68, 72]
[53, 54, 142, 151]
[62, 135, 136, 151]
[26, 115, 131, 142]
[26, 77, 142, 151]
[105, 136, 145, 151]
[38, 39, 80, 103]
[7, 61, 96, 149]
[56, 61, 96, 149]
[26, 96, 100, 103]
[26, 96, 100, 115]
[93, 140, 149, 151]
[93, 116, 140, 149]
[93, 149, 151, 155]
[93, 116, 151, 155]
[93, 116, 149, 155]
[35, 47, 93, 143]
[13, 26, 115, 132]
[26, 29, 96, 146]
[24, 29, 96, 146]
[29, 56, 96, 146]
[1, 29, 96, 146]
[24, 29, 49, 146]
[29, 49, 116, 146]
[29, 49, 56, 146]
[29, 32, 49, 99]
[58, 99, 100, 138]
[26, 58, 99, 100]
[53, 100, 136, 151]
[3, 53, 100, 136]
[56, 61, 149, 159]
[6, 61, 97, 109]
[100, 103, 145, 153]
[99, 100, 119, 125]
[76, 102, 113, 119]
[6, 18, 103, 113]
[100, 125, 136, 145]
[18, 43, 62, 103]
[18, 43, 62, 135]
[1, 43, 62, 103]
[43, 62, 103, 145]
[6, 30, 62, 103]
[6, 30, 56, 96]
[6, 30, 96, 103]
[24, 30, 96, 103]
[24, 30, 96, 149]
[30, 96, 103, 149]
[96, 105, 137, 156]
[24, 105, 145, 151]
[24, 105, 151, 153]
[56, 73, 131, 149]
[1, 56, 131, 149]
[56, 115, 131, 149]
[56, 131, 149, 156]
[115, 131, 149, 156]
[56, 130, 131, 156]
[130, 131, 136, 156]
[56, 119, 130, 156]
[37, 134, 143, 159]
[37, 109, 134, 143]
[37, 97, 134, 143]
[50, 62, 102, 145]
[4, 136, 145, 151]
[14, 49, 149, 156]
[2, 30, 69, 132]
[2, 69, 115, 132]
[2, 69, 115, 135]
[2, 56, 69, 115]
[2, 50, 69, 149]
[2, 69, 132, 135]
[2, 69, 100, 132]
[2, 61, 69, 132]
[2, 69, 120, 132]
[2, 68, 69, 132]
[2, 69, 76, 132]
[2, 69, 130, 132]
[2, 69, 101, 132]
[2, 69, 132, 137]
[2, 30, 53, 69]
[2, 53, 69, 100]
[2, 30, 69, 97]
[39, 62, 69, 103]
[39, 50, 62, 69]
[6, 62, 69, 129]
[62, 107, 129, 150]
[103, 107, 129, 150]
[3, 107, 129, 150]
[68, 107, 129, 150]
[107, 121, 129, 150]
[41, 107, 129, 150]
[76, 107, 129, 150]
[40, 107, 129, 150]
[99, 107, 129, 150]
[34, 107, 129, 150]
[107, 112, 129, 150]
[62, 103, 107, 150]
[40, 95, 103, 150]
[40, 72, 95, 103]
[40, 72, 95, 109]
[25, 72, 95, 159]
[25, 72, 95, 147]
[40, 69, 95, 105]
[40, 69, 95, 103]
[40, 69, 76, 95]
[40, 69, 95, 124]
[69, 76, 95, 105]
[69, 76, 95, 103]
[62, 103, 145, 150]
[50, 62, 145, 150]
[16, 69, 84, 157]
[69, 115, 149, 157]
[6, 62, 107, 157]
[6, 62, 145, 157]
[6, 62, 151, 157]
[49, 115, 149, 156]
[49, 56, 149, 156]
[38, 39, 103, 149]
[39, 103, 112, 149]
[1, 39, 112, 149]
[24, 30, 101, 149]
[26, 58, 100, 153]
[1, 49, 56, 131]
[26, 103, 131, 136]
[119, 136, 145, 151]
[1, 24, 103, 149]
[1, 56, 60, 119]
[50, 149, 152, 156]
[7, 115, 149, 156]
[125, 136, 152, 156]
[119, 125, 136, 156]
[18, 60, 72, 82]
[33, 72, 82, 96]
[33, 75, 82, 96]
[67, 98, 125, 136]
[67, 98, 125, 159]
[50, 67, 98, 125]
[67, 98, 115, 125]
[67, 98, 119, 125]
[67, 98, 125, 149]
[67, 98, 136, 159]
[67, 73, 124, 149]
[67, 80, 94, 159]
[67, 80, 94, 103]
[38, 67, 80, 94]
[67, 80, 94, 153]
[67, 129, 149, 151]
[87, 129, 133, 149]
[3, 73, 87, 133]
[40, 133, 156, 157]
[40, 133, 136, 157]
[40, 151, 152, 157]
[76, 113, 133, 156]
[147, 149, 151, 152]
[103, 147, 149, 152]
[26, 72, 147, 152]
[26, 30, 72, 147]
[3, 41, 134, 150]
[3, 41, 146, 150]
[41, 119, 146, 147]
[41, 146, 147, 151]
[41, 146, 147, 154]
[41, 146, 147, 157]
[41, 119, 147, 151]
[41, 147, 149, 151]
[41, 147, 149, 157]
[41, 138, 147, 149]
[41, 146, 147, 149]
[41, 72, 92, 147]
[41, 72, 147, 157]
[41, 92, 147, 151]
[41, 92, 147, 154]
[41, 147, 151, 157]
[41, 147, 154, 157]
[41, 138, 147, 151]
[41, 138, 147, 154]
[41, 138, 147, 157]
[41, 92, 138, 147]
[41, 72, 138, 147]
[22, 41, 147, 149]
[22, 41, 138, 147]
[22, 41, 147, 154]
[22, 41, 146, 147]
[41, 125, 147, 149]
[41, 125, 147, 157]
[41, 125, 147, 154]
[22, 41, 125, 147]
[11, 22, 150, 159]
[22, 76, 111, 150]
[76, 111, 143, 150]
[76, 104, 111, 150]
[46, 76, 111, 150]
[76, 111, 150, 155]
[76, 103, 111, 150]
[76, 78, 111, 150]
[9, 76, 111, 150]
[40, 76, 111, 150]
[10, 76, 111, 150]
[76, 86, 111, 150]
[76, 103, 111, 143]
[58, 103, 108, 143]
[58, 103, 108, 138]
[58, 101, 108, 156]
[78, 101, 108, 156]
[78, 108, 138, 156]
[30, 78, 108, 144]
[29, 30, 78, 108]
[30, 68, 78, 108]
[30, 77, 78, 108]
[30, 78, 108, 158]
[14, 29, 30, 108]
[14, 30, 68, 108]
[29, 30, 97, 108]
[30, 97, 108, 144]
[30, 97, 108, 143]
[30, 97, 108, 158]
[30, 97, 103, 108]
[30, 58, 97, 108]
[30, 108, 132, 158]
[30, 108, 143, 158]
[80, 108, 146, 158]
[80, 108, 132, 158]
[14, 95, 147, 157]
[14, 65, 95, 147]
[14, 52, 95, 147]
[14, 95, 110, 147]
[14, 72, 95, 147]
[14, 95, 147, 149]
[41, 65, 95, 147]
[41, 95, 146, 147]
[22, 41, 95, 147]
[41, 88, 95, 147]
[41, 95, 110, 147]
[70, 95, 146, 147]
[70, 95, 123, 147]
[23, 47, 70, 135]
[47, 70, 125, 135]
[30, 70, 72, 147]
[30, 72, 104, 147]
[92, 118, 154, 158]
[118, 154, 158, 159]
[118, 143, 158, 159]
[1, 62, 91, 118]
[0, 1, 91, 118]
[52, 91, 118, 147]
[62, 91, 118, 147]
[91, 118, 147, 154]
[22, 91, 118, 147]
